file_name,download_info,intercept_info
brhc20051457_ars.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/brhc20051457_ars.pdf'.
No link,No link,No link
02710501.pdf,Successfully downloaded,success
dabur-consolidated-financials.pdf,Successfully downloaded,success
2023-stewardship-report.pdf,Successfully downloaded,success
No link,No link,No link
Norsk%20Hydro%20ASA%20-%20EITI%20Final%20Assessment%202023.pdf,Successfully downloaded,success
ir23.pdf,Successfully downloaded,success
western-digital-FY2022-sustainability-report.pdf,Successfully downloaded,success
penske-proxy-web-posting.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/penske-proxy-web-posting.pdf'.
AR2023_e.pdf,Successfully downloaded,success
AECOM-2022-ESG-Report.pdf,"HTTPSConnectionPool(host='aecom.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/AECOM-2022-ESG-Report.pdf'
No link,No link,No link
sage-sustainability-report-gri-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/sage-sustainability-report-gri-2023.pdf'.
FY23-Gen-ESG-Social-Impact-Report-Primer-Final-1.pdf,Successfully downloaded,success
CSR-ESG-Report-FY2022-June2023-final.pdf,Successfully downloaded,success
cpt_sr_final_spr.pdf,Successfully downloaded,success
integrated_report_e07.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/integrated_report_e07.pdf'.
hindalco-annual-report-2022-23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/hindalco-annual-report-2022-23.pdf'.
governance2307.pdf,Successfully downloaded,success
Carlyle-ESG-Report-2023.pdf,Successfully downloaded,success
ihg-responsible-business-report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/ihg-responsible-business-report-2023.pdf'.
ar_2023.pdf,Successfully downloaded,success
ls_esg2022.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/ls_esg2022.pdf'.
Okta_ForGoodImpactReport_2023.pdf,Successfully downloaded,success
latest-report.pdf,"HTTPSConnectionPool(host='www.adanigreenenergy.com', port=443): Max retries exceeded with url: /-/media/Project/GreenEnergy/Sustainability/latest-report.pdf (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.adanigreenenergy.com', port=443): Read timed out. (read timeout=10)""))",no such file: '../resources/origin_pdf_directory_2023/latest-report.pdf'
JH-Sustainability-Report-FY2023-039-lores.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/JH-Sustainability-Report-FY2023-039-lores.pdf'.
News-Corp-2023-ESG-Report-10.16.pdf,Successfully downloaded,success
No link,No link,No link
20221025_FND_ESG_Disclosure_FINAL.pdf,Successfully downloaded,success
Aramark%20Progress%20Report%202023.pdf,Successfully downloaded,success
SR-BNI-2023-ENG-final_highres.pdf,Successfully downloaded,success
No link,No link,No link
next-cr-report.pdf,Successfully downloaded,success
No link,No link,No link
2023042704886.pdf,Successfully downloaded,success
No link,No link,No link
05tp1f8ml93z30.pdf,Successfully downloaded,success
shl_sustainability-report_2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/shl_sustainability-report_2023.pdf'.
Integrated-Thinking-and-Strategy-Group_NN-Group-Case-Study.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Integrated-Thinking-and-Strategy-Group_NN-Group-Case-Study.pdf'.
opentext-fy23-corporate-citizenship-report-en.pdf,Successfully downloaded,success
20240109-thaibev-sr2023-en.pdf,Successfully downloaded,success
sig-annual-report-2023.pdf,Successfully downloaded,success
PDF_The_Novozymes_Report_2023.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",no such file: '../resources/origin_pdf_directory_2023/PDF_The_Novozymes_Report_2023.pdf'
sr2023.pdf,Successfully downloaded,success
No link,No link,No link
OKURA_SustainabilityReport_Eng20231218.pdf,"HTTPSConnectionPool(host='www.okr-ind.co.jp', port=443): Max retries exceeded with url: /wp/wp-content/uploads/OKURA_SustainabilityReport_Eng20231218.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a0faca0>, 'Connection to www.okr-ind.co.jp timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/OKURA_SustainabilityReport_Eng20231218.pdf'
report2023_e_03-04.pdf,Successfully downloaded,success
halma-ara23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/halma-ara23.pdf'.
No link,No link,No link
AR-23.pdf,Successfully downloaded,success
UnitedTherapeutics_CorporateResponsibility_2023_LR.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/UnitedTherapeutics_CorporateResponsibility_2023_LR.pdf'.
2023010412325955242.pdf,Successfully downloaded,success
annual_2023_01.pdf,Successfully downloaded,success
No link,No link,No link
Dr.%20Reddy%E2%80%99s%20Integrated%20Annual%20Report%202022-23_0.pdf,Successfully downloaded,success
ESG_Report_FY2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/ESG_Report_FY2023.pdf'.
23693972.pdf,Successfully downloaded,success
Forever%20Chocolate%20Progress%20Report%202022-23%20Barry%20Callebaut_1.pdf,Successfully downloaded,success
No link,No link,No link
ATL_ESG-deck_June-2023.pdf,Successfully downloaded,success
No link,No link,No link
No link,No link,No link
jr_west_integrated_report_2023.pdf,Successfully downloaded,success
corporate-social-responsibility-report-2023.pdf,Successfully downloaded,success
ESG%20Report%20Darling%20Ingredients_9.25.22_FINAL.pdf,Successfully downloaded,success
rrx-2023-sustainability-report_12-04-23.pdf,Successfully downloaded,success
Eiffage_ClimateReport2023.pdf,Successfully downloaded,success
Randstad_annual_report_2023_0.pdf,Successfully downloaded,success
No link,No link,No link
05t1gmnk73q9r0.pdf,Successfully downloaded,success
05smklwlw4lr8v.pdf,Successfully downloaded,success
Origin_2023_Sustainability_Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Origin_2023_Sustainability_Report.pdf'.
Accor_CDP_Climate_2022.pdf,Successfully downloaded,success
2023022100199.pdf,Successfully downloaded,success
rohm_group_integrated_report_2023_en_view.pdf,Successfully downloaded,success
No link,No link,No link
20240229-press-release-asr-reports-strong-full-year-2023-results.pdf,Successfully downloaded,success
afx_half_year_report_2223.pdf,Successfully downloaded,success
2022_06_01_Barclays_ESG_Vivendi.pdf,Successfully downloaded,success
02701202.pdf,Successfully downloaded,success
esg-disclosures-FY-23-v3-28-July.pdf,Successfully downloaded,success
climate_change_01.pdf,Successfully downloaded,success
2023_001_integrated_en.pdf,Successfully downloaded,success
23english.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/23english.pdf'.
23english.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/23english.pdf'.
integratedreport2023e.pdf,Successfully downloaded,success
OTPGroup_ESG_approach.pdf,Successfully downloaded,success
ESG-REPORT-2023_FINAL.pdf,Successfully downloaded,success
aisin_ar2023_en_a3.pdf,Successfully downloaded,success
2023-Wesco-Sustainability-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-Wesco-Sustainability-Report.pdf'.
2022_DB_EN.pdf,Successfully downloaded,success
2023_All_EN.pdf,Successfully downloaded,success
nippon-sanso-holdings-corporate-governance-report_2023-1115_en.pdf,Successfully downloaded,success
No link,No link,No link
IAGL-FY23-Appendix-4E-Annual-Report_0.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/IAGL-FY23-Appendix-4E-Annual-Report_0.pdf'.
Computershare_2023_ESG_Report.pdf,Successfully downloaded,success
TATACONS-20230523-MOSL-ARA-PG020.pdf,Successfully downloaded,success
PDF_The_Novozymes_Report_2023.pdf,"HTTPSConnectionPool(host='s21.q4cdn.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/PDF_The_Novozymes_Report_2023.pdf'
2023-CDP-Climate.pdf,Successfully downloaded,no such file: '../resources/origin_pdf_directory_2023/2023-CDP-Climate.pdf'
ADS_2023_AR10K.pdf,Successfully downloaded,no such file: '../resources/origin_pdf_directory_2023/ADS_2023_AR10K.pdf'
Procore-2023-Proxy-Statement.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",no such file: '../resources/origin_pdf_directory_2023/Procore-2023-Proxy-Statement.pdf'
"104.Mitsui%20O.S.K.%20Lines,%20Ltd.%EF%BC%882%EF%BC%89.pdf",Successfully downloaded,success
HII_Sustainability_Update_2023.pdf,Successfully downloaded,success
sustainability-report-2023.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",Failed to open file '../resources/origin_pdf_directory_2023/sustainability-report-2023.pdf'.
23.pdf,Successfully downloaded,success
evonik-industries-ag-cdp-climate-change-questionnaire-2023-20230802073645-9312.pdf,Successfully downloaded,success
AHEL-ESG23-Full-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/AHEL-ESG23-Full-Report.pdf'.
No link,No link,No link
FY23-Greenhouse-gas-emissions-inventory-report.pdf,Successfully downloaded,success
Meridian-Integrated-Report-June-2023.pdf,Successfully downloaded,success
mitsubishi-hc-capital-uk-plc-annual-report-and-financial-statements-year-ended-31-march-2023.pdf,Successfully downloaded,success
Demant%20Annual%20Report%202023.pdf,Successfully downloaded,success
2023_report_en.pdf,Successfully downloaded,success
Redeia_Sustainability_Report_2022.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Redeia_Sustainability_Report_2022.pdf'.
hlb-sustainability-report-2023.pdf,Successfully downloaded,no such file: '../resources/origin_pdf_directory_2023/hlb-sustainability-report-2023.pdf'
231013_1711_ESG-Report_sl.pdf,Successfully downloaded,success
Business_Responsibility_And_Sustainability_Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Business_Responsibility_And_Sustainability_Report.pdf'.
MinRes-fy23-sustainability-report-10162023.pdf,"HTTPSConnectionPool(host='minedocs.com', port=443): Max retries exceeded with url: /25/MinRes-fy23-sustainability-report-10162023.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a5a6fa0>, 'Connection to minedocs.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/MinRes-fy23-sustainability-report-10162023.pdf'
GAILSustainabilityGlimpses2023_updated.pdf,"HTTPSConnectionPool(host='www.gailonline.com', port=443): Max retries exceeded with url: /pdf/Sustainability/Glimpses/GAILSustainabilityGlimpses2023_updated.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a598f70>, 'Connection to www.gailonline.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/GAILSustainabilityGlimpses2023_updated.pdf'
2022_sustainability_report_EN.pdf,Successfully downloaded,success
integrated_report_english_2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/integrated_report_english_2023.pdf'.
140120201225439532.pdf,Successfully downloaded,success
ATGL-Sustainability-Report-2023.pdf,"HTTPSConnectionPool(host='www.adanigas.com', port=443): Max retries exceeded with url: /-/media/Project/AdaniGas/Sustainability/Reports/Sustainability/Sustainability-Reports/ATGL-Sustainability-Report-2023.pdf (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.adanigas.com', port=443): Read timed out. (read timeout=10)""))",no such file: '../resources/origin_pdf_directory_2023/ATGL-Sustainability-Report-2023.pdf'
ARC_ESG_Update_2023_FINAL.pdf,Successfully downloaded,success
rhc-annual-report-2023_final.pdf,Successfully downloaded,success
Morningstar-Sustainalytics-Corporate-ESG-Survey-Report-2022.pdf,"HTTPSConnectionPool(host='www.eticanews.it', port=443): Max retries exceeded with url: /wp-content/uploads/2023/02/Morningstar-Sustainalytics-Corporate-ESG-Survey-Report-2022.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a5c52b0>, 'Connection to www.eticanews.it timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/Morningstar-Sustainalytics-Corporate-ESG-Survey-Report-2022.pdf'
2023071300434.pdf,Successfully downloaded,success
RL-2023-GCSReport.pdf,Successfully downloaded,success
2022_Arrow_ESG_Report_lr.pdf,"HTTPSConnectionPool(host='www.arrow.com', port=443): Max retries exceeded with url: /company/wp-content/uploads/2023/04/2022_Arrow_ESG_Report_lr.pdf (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.arrow.com', port=443): Read timed out. (read timeout=10)""))",no such file: '../resources/origin_pdf_directory_2023/2022_Arrow_ESG_Report_lr.pdf'
pandora-sustainability-report-2023.pdf,Successfully downloaded,success
Catalent-Corporate-Responsibility-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Catalent-Corporate-Responsibility-Report.pdf'.
CDP%20Climate%20Change%20Disclosure%202022.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/CDP%20Climate%20Change%20Disclosure%202022.pdf'.
Plan%20for%20Better%20Half%20Year%20Report%202022-23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Plan%20for%20Better%20Half%20Year%20Report%202022-23.pdf'.
7887e82a-ad28-4c4f-ad7d-5c98dbf44fb5.pdf,Successfully downloaded,success
grifols-esg-en.pdf,Successfully downloaded,success
SASOL%20Integrated%20Report%202023.pdf,"HTTPSConnectionPool(host='www.sasol.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/SASOL%20Integrated%20Report%202023.pdf'
diageo_sustainability-report_2023.pdf,Successfully downloaded,success
Wolfspeed_Sustainability_Report_2023.pdf,Successfully downloaded,success
140120211125441129.pdf,Successfully downloaded,success
FUTABA%20Integrated%20Report_1.pdf,Successfully downloaded,success
icici-lombard-business-responsibility-and-sustainability-report-fy2023-1.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/icici-lombard-business-responsibility-and-sustainability-report-fy2023-1.pdf'.
Annual-report-year-ended-31st-March-2023.pdf,Successfully downloaded,success
Lodha_Integrated+Annual+Report+FY23.pdf,"HTTPSConnectionPool(host='s3.ap-south-1.amazonaws.com', port=443): Max retries exceeded with url: /lodhagroup.in-tfz/Lodha_Integrated+Annual+Report+FY23.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f8a569280>: Failed to establish a new connection: [Errno 101] Network is unreachable'))",no such file: '../resources/origin_pdf_directory_2023/Lodha_Integrated+Annual+Report+FY23.pdf'
